case_id,event_template,station_template,noise_files,station_noise,onset_s,target_snr_db,method,recovery_fraction,background_suppression_db,clean_snr_abs,identity_clean_snr_abs,clean_snr_gain_vs_identity,amp_ratio_clean,lag_s,corr_z
14,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,0.0,Identity,0.0,-9.643274665532924e-14,2.877180747134102e-07,2.877180747134102e-07,0.0,1.9504755735397339,0.0,0.724871186312071
14,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,0.0,OracleRecovery30,0.3,3.098039328331686,3.098039641100942,2.877180747134102e-07,3.0980393533828674,1.4662615060806274,0.0,0.8305055456132907
14,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,0.0,OracleRecovery50,0.5,6.020599913279429,6.020600195636479,2.877180747134102e-07,6.020599907918404,1.2408088445663452,0.0,0.900928502087261
14,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,0.0,OracleRecovery70,0.7,10.457574550268378,10.457574819627421,2.877180747134102e-07,10.457574531909346,1.039428949356079,0.0,0.9602731683424904
14,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,0.0,OracleRecovery90,0.9,19.999999844924453,20.000000249500456,2.877180747134102e-07,19.999999961782382,0.9957064986228943,0.0,0.9952895510484523
15,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,5.0,Identity,0.0,-1.735789439795934e-13,4.999999992950047,4.999999992950047,0.0,1.2863025665283203,0.0,0.8796024094769858
15,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,5.0,OracleRecovery30,0.3,3.098039337196341,8.0980393180422,4.999999992950047,3.098039325092153,1.163946270942688,0.0,0.9346804914777712
15,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,5.0,OracleRecovery50,0.5,6.020599913279279,11.020599932803288,4.999999992950047,6.02059993985324,1.0137158632278442,0.0,0.9648174449054713
15,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,5.0,OracleRecovery70,0.7,10.457574564262702,15.45757455208389,4.999999992950047,10.457574559133842,0.9782059192657471,0.0,0.9868151892339129
15,AM.R0BD5.event.20260429T063054.mseed,R0BD5,AM.R7813.noise.20250602T143144.mseed;AM.RB0FB.noise.20250601T062741.mseed;AM.RA825.noise.20250610T083409.mseed,R7813,60.05,5.0,OracleRecovery90,0.9,19.999999844326734,24.99999979885719,4.999999992950047,19.99999980590714,0.9870081543922424,0.0,0.9984995718487437
16,AM.R0BD5.event.20260509T091124.mseed,R0BD5,AM.R87FD.noise.20250601T062741.mseed;AM.R8D8E.noise.20250828T072911.mseed;AM.RC2BF.noise.20250606T153000.mseed,R87FD,42.76,-5.0,Identity,0.0,-2.1118771517517245e-13,-5.000000272058749,-5.000000272058749,0.0,3.080307960510254,0.0,0.5350115922615274
